,Python/is_empty1,Python/is_empty2,C++/is_empty_spot29,C++/is_empty_atva19,C++/is_empty_spot28,C++/old_is_empty,/result,aut/states,aut/edges,aut/sccs,aut/ntsccs,aut/nrsccs,aut/nrstates,aut/sets,aut/acc,/bench
102,0.19856257652281784,0.1661626689892728,0.020296478795353325,0.019829127300181427,0.01972957760153804,0.007919254320440813,TTTTTT,1,32,1,1,1,1,15,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)) | (Fin(5) & (Fin(6)|Fin(7)|Fin(8)|Fin(9)))) & (Inf(10) | (Inf(11)&Inf(12)&Inf(13)&Inf(14))) & (Fin(10)|Fin(11)|Fin(12)|Fin(13)|Fin(14)),ltlcross
103,1.1639614001614973,0.34033013798762113,0.19565192601294257,0.19580654651508667,0.196208765526535,3.3987426600651816,TTTTTT,219,7008,1,1,1,219,12,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)) | (Fin(5) & (Fin(6)|Fin(7)|Fin(8)|Fin(9)))) & Fin(10) & Inf(11),ltlcross
104,0.19887160102371126,0.16486492948024534,0.021131792501546443,0.02039546020096168,0.020417470100801437,0.008769182940013706,TTTTTT,1,32,1,1,1,1,20,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)) | (Fin(5) & (Fin(6)|Fin(7)|Fin(8)|Fin(9)))) & (Fin(10)|Fin(11)|Fin(12)|Fin(13)|Fin(14)) & (Inf(15) | (Inf(16)&Inf(17)&Inf(18)&Inf(19))),ltlcross
105,0.19960936799179763,0.16601179100689478,0.02114809500053525,0.020547629095381124,0.020544176700059324,0.008744444659678266,TTTTTT,1,32,1,1,1,1,20,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)) | (Fin(5) & (Fin(6)|Fin(7)|Fin(8)|Fin(9)))) & (Fin(10)|Fin(11)|Fin(12)|Fin(13)|Fin(14)) & (Inf(15) | (Inf(16)&Inf(17)&Inf(18)&Inf(19))),ltlcross
106,1.5302619949216023,0.424665522063151,0.18146918501588516,0.17932131350971758,0.178448725520866,3.8556625100318342,TTTTTT,201,6432,1,1,1,201,13,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)) | (Fin(5) & (Fin(6)|Fin(7)|Fin(8)|Fin(9)))) & Fin(10) & (Inf(11) | Fin(12)),ltlcross
107,1.9347186549566686,0.5873649138957262,0.2745440179714933,0.2725275039556436,0.27208872098708525,1.8265406700083986,TTTTTT,56,1792,1,1,1,56,8,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | (Inf(4)&Inf(5)&Inf(6)&Inf(7))) & (Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)),ltlcross
108,3.241327489959076,0.8783944559982046,0.4947916039964184,0.4952867520041764,0.4966154539724812,10.453008199692704,TTTTTT,950,27928,1,1,1,950,5,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & Inf(4),ltlcross
109,1.99510880978778,0.5966652620118111,0.2865527780377306,0.28348025697050616,0.2829701350419782,1.8486373449559323,TTTTTT,56,1792,1,1,1,56,13,(Inf(0) | (Fin(1) & Inf(2))) & (Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)) & (Inf(8) | (Inf(9)&Inf(10)&Inf(11)&Inf(12))),ltlcross
110,4.618633339414373,1.069454654934816,0.47873089800123125,0.48108683398459107,0.4766263240016997,9.69437814783305,TTTTTT,1023,20427,1,1,1,1023,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
111,4.599476440344006,1.057029959920328,0.474982141982764,0.47610378998797387,0.47236501798033714,13.907239600666799,TTTTTT,1023,20427,1,1,1,1023,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
112,0.24199083296116441,0.2028872260125354,0.0272101484995801,0.026427647500531747,0.026388553698780015,0.009684444349841215,TTTTTT,1,64,1,1,1,1,12,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & (Inf(6) | (Inf(7)&Inf(8)&Inf(9)&Inf(10)&Inf(11))) & (Fin(6)|Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)),ltlcross
113,8.018961219349876,2.3219438502565026,1.969323460070882,1.9744417050969787,1.9813729001907632,51.42812279518694,TTTTTT,1356,86784,1,1,1,1356,8,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & Fin(6) & Inf(7),ltlcross
114,0.24480295495595783,0.2049235420417972,0.028859774704324083,0.027984767901943996,0.027982897200854496,0.011156938251224347,TTTTTT,1,64,1,1,1,1,18,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & (Inf(6) | (Inf(7)&Inf(8)&Inf(9)&Inf(10)&Inf(11))) & (Fin(12)|Fin(13)|Fin(14)|Fin(15)|Fin(16)|Fin(17)),ltlcross
115,5.465079339919612,1.3084859249647707,0.8011257959296927,0.8015957759926096,0.8050266000209376,28.956408496014774,TTTTTT,661,42304,1,1,1,661,9,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5))) & Fin(6) & (Inf(7) | Fin(8)),ltlcross
116,10.373433050699532,3.60499422007706,3.0541689199162647,3.0379956297110766,3.0321438499959186,38.26513859676197,TTTTTT,405,25920,1,1,1,405,8,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)&Inf(5)&Inf(6)&Inf(7))) & (Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)),ltlcross
117,16.988245700486004,5.985277600120753,4.291992299258709,4.28731142077595,4.313486579339951,69.82758240774274,TTTTTT,5031,296325,2,1,1,5030,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
118,17.365610451088287,6.177376100094989,4.468767719808966,4.476693880278617,4.529696840327233,82.39975319011137,TTTTTT,5031,296325,2,1,1,5030,4,(Inf(0) | Fin(1)) & Fin(2) & Inf(3),ltlcross
119,10.911657099495642,3.7778857100056484,3.2680673501454294,3.2660760800354183,3.236692870268598,38.145334098953754,TTTTTT,405,25920,1,1,1,405,14,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)&Inf(5)&Inf(6)&Inf(7))) & (Fin(8)|Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)),ltlcross
120,31.545596302021295,7.1518316003493965,5.10705596068874,5.142772999824956,5.10670526069589,133.1096880021505,TTTTTT,10017,403698,1,1,1,10017,5,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
121,0.24352419702336192,0.20402348402421921,0.027798338001593946,0.026938340300694107,0.02683227020315826,0.011095898252096958,TTTTTT,1,64,1,1,1,1,18,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)) | (Fin(6) & (Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)))) & (Inf(12) | (Inf(13)&Inf(14)&Inf(15)&Inf(16)&Inf(17))) & (Fin(12)|Fin(13)|Fin(14)|Fin(15)|Fin(16)|Fin(17)),ltlcross
122,7.695457040099427,2.318181490409188,1.98055550979916,1.9942308598547243,1.9886655500158668,51.58703960478306,TTTTTT,1356,86784,1,1,1,1356,14,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)) | (Fin(6) & (Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)))) & Fin(12) & Inf(13),ltlcross
123,0.24709699203958735,0.20560771896271035,0.029378983296919615,0.02852072030073032,0.028620552201755346,0.012636220001149922,TTTTTT,1,64,1,1,1,1,24,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)) | (Fin(6) & (Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)))) & (Inf(12) | (Inf(13)&Inf(14)&Inf(15)&Inf(16)&Inf(17))) & (Fin(18)|Fin(19)|Fin(20)|Fin(21)|Fin(22)|Fin(23)),ltlcross
124,0.24439192801946774,0.2065797969698906,0.029573812702437863,0.028441153798485174,0.028389251994667575,0.012745435949182139,TTTTTT,1,64,1,1,1,1,24,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5))) | (Inf(6)&Inf(7)&Inf(8)&Inf(9)&Inf(10)&Inf(11))) & (Fin(12)|Fin(13)|Fin(14)|Fin(15)|Fin(16)|Fin(17)) & (Inf(18) | (Inf(19)&Inf(20)&Inf(21)&Inf(22)&Inf(23))),ltlcross
125,5.310344799654558,1.3349618701613508,0.8213900360278785,0.8204323399113491,0.8151629639323801,28.805998305324465,TTTTTT,661,42304,1,1,1,661,15,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)) | (Fin(6) & (Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)))) & Fin(12) & (Inf(13) | Fin(14)),ltlcross
126,5.552725340239704,1.5896548199816607,1.104244070011191,1.0975873150164261,1.093582074972801,10.208431101636961,TTTTTT,139,8896,1,1,1,139,9,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | (Inf(4)&Inf(5)&Inf(6)&Inf(7)&Inf(8))) & (Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)|Fin(8)),ltlcross
127,30.161129595944658,8.52818219922483,6.616565079893917,6.662297180155292,6.561801140196621,334.0964009985328,TTTTTT,8320,488294,1,1,1,8320,5,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & Inf(4),ltlcross
128,5.843356419354677,1.676806854957249,1.1749432949000038,1.178246885247063,1.1712035950040445,10.44438130047638,TTTTTT,139,8896,1,1,1,139,15,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | (Inf(4)&Inf(5)&Inf(6)&Inf(7)&Inf(8))) & (Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)|Fin(14)),ltlcross
129,21.472567599266768,4.2368188803084195,2.5335377897135913,2.537536069867201,2.550695469835773,89.58051840309054,TTTTTT,4771,155999,1,1,1,4771,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
130,21.41724929679185,4.233693120768294,2.5190142396604642,2.5241056201048195,2.511316320160404,142.37092749681324,TTTTTT,4771,155999,1,1,1,4771,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
131,0.2942478079930879,0.2498917070333846,0.039369970798725264,0.03870402529719286,0.038590369798475875,0.013755873599438927,TTTTTT,1,128,1,1,1,1,14,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)&Inf(6))) & (Inf(7) | (Inf(8)&Inf(9)&Inf(10)&Inf(11)&Inf(12)&Inf(13))) & (Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)),ltlcross
132,0.30013081803917885,0.24920859700068831,0.04211409880081192,0.04176876359852031,0.04141607580240816,0.01640177869994659,TTTTTT,1,128,1,1,1,1,21,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)&Inf(6))) & (Fin(7)|Fin(8)|Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)) & (Inf(14) | (Inf(15)&Inf(16)&Inf(17)&Inf(18)&Inf(19)&Inf(20))),ltlcross
133,20.327279198681936,4.99968261923641,3.86685564997606,3.874878440401517,3.8628028298262507,281.82580997236073,TTTTTT,2095,268160,1,1,1,2095,10,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)&Inf(6))) & Fin(7) & (Inf(8) | Fin(9)),ltlcross
134,89.69555940711871,42.7993583958596,40.12067839503288,40.27941699605435,39.86738040111959,1128.1831359956414,TTTTTT,2711,347008,1,1,1,2711,9,(Inf(0) | Fin(1)) & (Inf(2) | (Inf(3)&Inf(4)&Inf(5)&Inf(6)&Inf(7)&Inf(8))) & (Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)|Fin(8)),ltlcross
135,93.91969640273601,42.703870800323784,40.06867950083688,39.99622230185196,40.004296496044844,1136.173789971508,TTTTTT,2711,347008,1,1,1,2711,16,(Inf(0) | Fin(1)) & (Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)|Fin(8)) & (Inf(9) | (Inf(10)&Inf(11)&Inf(12)&Inf(13)&Inf(14)&Inf(15))),ltlcross
136,332.46883004903793,86.56718420097604,78.62941179191694,78.64004499278963,79.15969040477648,2819.673375983257,TTTTTT,93183,7072063,1,1,1,93183,5,(Inf(0) | Fin(1)) & Fin(2) & (Inf(3) | Fin(4)),ltlcross
137,0.29549512499943376,0.24644226301461458,0.04122426899848506,0.0400956489960663,0.04018924500560388,0.016379585198592395,TTTTTT,1,128,1,1,1,1,21,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6))) | (Inf(7)&Inf(8)&Inf(9)&Inf(10)&Inf(11)&Inf(12)&Inf(13))) & (Inf(14) | (Inf(15)&Inf(16)&Inf(17)&Inf(18)&Inf(19)&Inf(20))) & (Fin(14)|Fin(15)|Fin(16)|Fin(17)|Fin(18)|Fin(19)|Fin(20)),ltlcross
138,0.2997946580289863,0.2506799759576097,0.044122129201423374,0.04254071339964867,0.04315104419365525,0.019671353203011676,TTTTTT,1,128,1,1,1,1,28,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6))) | (Inf(7)&Inf(8)&Inf(9)&Inf(10)&Inf(11)&Inf(12)&Inf(13))) & (Fin(14)|Fin(15)|Fin(16)|Fin(17)|Fin(18)|Fin(19)|Fin(20)) & (Inf(21) | (Inf(22)&Inf(23)&Inf(24)&Inf(25)&Inf(26)&Inf(27))),ltlcross
139,0.29946719598956406,0.25505175499711186,0.044102137198206035,0.04309242939343676,0.043155556998681274,0.019667105400003493,TTTTTT,1,128,1,1,1,1,28,((Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)&Inf(6)) | (Fin(7) & (Fin(8)|Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)))) & (Inf(14) | (Inf(15)&Inf(16)&Inf(17)&Inf(18)&Inf(19)&Inf(20))) & (Fin(21)|Fin(22)|Fin(23)|Fin(24)|Fin(25)|Fin(26)|Fin(27)),ltlcross
140,20.582219603238627,5.051841700915247,3.928106349776499,3.9220678998390213,3.90575926983729,288.8325580279343,TTTTTT,2095,268160,1,1,1,2095,17,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6))) | (Inf(7)&Inf(8)&Inf(9)&Inf(10)&Inf(11)&Inf(12)&Inf(13))) & Fin(14) & (Inf(15) | Fin(16)),ltlcross
141,16.754542948910967,5.7187418604735285,4.974089179886505,4.89871658035554,4.834047160111368,61.43245919374749,TTTTTT,330,42240,1,1,1,330,10,(Inf(0) | (Fin(1) & Inf(2))) & (Inf(3) | (Inf(4)&Inf(5)&Inf(6)&Inf(7)&Inf(8)&Inf(9))) & (Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)|Fin(8)|Fin(9)),ltlcross
142,17.53962624934502,5.830169579712674,4.93684446089901,4.958935240283608,4.970178740331903,62.03571619698778,TTTTTT,330,42240,1,1,1,330,17,(Inf(0) | (Fin(1) & Inf(2))) & (Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7)|Fin(8)|Fin(9)) & (Inf(10) | (Inf(11)&Inf(12)&Inf(13)&Inf(14)&Inf(15)&Inf(16))),ltlcross
143,101.21276901918463,20.577260199934244,15.279920198372565,15.362771847867407,15.15576275123749,1089.6133929491043,TTTTTT,20325,1084226,1,1,1,20325,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
144,100.60605499893427,20.379672502167523,15.136614951188676,15.054382348898798,15.09584529849235,1625.9840279817581,TTTTTT,20325,1084226,1,1,1,20325,6,(Inf(0) | (Fin(1) & Inf(2))) & Fin(3) & (Inf(4) | Fin(5)),ltlcross
145,0.3563984099891968,0.30341320001753047,0.06252178519498557,0.061563256406225265,0.061532197997439655,0.022186278604203837,TTTTTT,1,256,1,1,1,1,16,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)&Inf(6)&Inf(7))) & (Inf(8) | (Inf(9)&Inf(10)&Inf(11)&Inf(12)&Inf(13)&Inf(14)&Inf(15))) & (Fin(8)|Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)|Fin(14)|Fin(15)),ltlcross
146,0.36884527502115816,0.30841321899788454,0.06820745400618762,0.0673897162079811,0.06767903399886563,0.027792716398835182,TTTTTT,1,256,1,1,1,1,24,((Fin(0) & (Fin(1)|Fin(2)|Fin(3)|Fin(4)|Fin(5)|Fin(6)|Fin(7))) | (Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)&Inf(6)&Inf(7))) & (Fin(8)|Fin(9)|Fin(10)|Fin(11)|Fin(12)|Fin(13)|Fin(14)|Fin(15)) & ((Inf(16)&Inf(17)&Inf(18)&Inf(19)&Inf(20)&Inf(21)&Inf(22)) | Inf(23)),ltlcross
